,title,price,type,beds,studio,baths,area,location,handover,payment,offplan,verified_plan,agent_plan
1043,HIGH END FIINISINGS|| LUXURY LIVING || NEXT TO METRO,"1,002,829",Apartment,1,,1,542 sqft,"Sobha Orbis Tower B, Sobha Orbis, Motor City, Dubai",,,Off-Plan,on,TruBroker™
1044,Rare Dual Sea and Skyline View | Spacious Luxury,"29,990,000",Apartment,2,,4,"2,741 sqft","The Royal Atlantis Resort & Residences, The Crescent, Palm Jumeirah, Dubai",,,,,TruBroker™
1045,Lagoon View | Best Layout | Close OP,"2,550,000",Apartment,2,,2,"1,077 sqft","320 Riverside Crescent, Riverside Crescent, Sobha Hartland 2, Bukadra, Dubai",Q3 2027,60/40,Off-Plan,on,
1046,Fully Furnished | Cozy Studio | Call To Inquire,"625,000",Apartment,,Studio,1,454 sqft,"Giovanni Boutique Suites, Dubai Sports City, Dubai",,,,,
1047,High floor | Furnished | canal view | Best price,"1,722,000",Apartment,2,,2,905 sqft,"Vera Residences, Business Bay, Dubai",,,,,
1048,Outstanding 1bhk | Fitted Kitchen | Book now,"1,500,000",Apartment,1,,2,805 sqft,"Carson Tower C, Carson - The Drive, DAMAC Hills, Dubai",,,,,
1049,UPGRADED | FULL SEA VIEW | F TYPE | VACANT,"6,988,888",Apartment,2,,3,"1,997 sqft","Al Haseer, Shoreline Apartments, Palm Jumeirah, Dubai",,,,on 10th of April 2025,TruBroker™
1050,Exquisite 1-bedroom | Amazing Deal | Discovery Gardens Metro,"1,150,000",Apartment,1,,1,766 sqft,"Beverly Gardens, Discovery Gardens, Dubai",Q2 2026,60/40,Off-Plan,on,
1051,LARGE SIZE | STUNNING VIEWS | FURNISHED,"3,800,000",Apartment,,Studio,1,712 sqft,"FIVE Luxe, Jumeirah Beach Residence (JBR), Dubai",,,,,
1052,High Floor | Handover 2026 | Burj Khalifa View,"5,410,999",Apartment,3,,3,"1,650 sqft","Erin, Central Park, City Walk, Al Wasl, Dubai",Q3 2026,70/30,Off-Plan,on,
1053,Close to OP | Prime Location | 1 bedroom,"3,600,000",Apartment,1,,1,804 sqft,"DAMAC Bay 2 by Cavalli, Dubai Harbour, Dubai",,,Off-Plan,on,
1054,Vacant | Furnished | Luxury 1-Bed | JVC |,"1,000,000",Apartment,1,,2,652 sqft,"Catch Residences, JVC District 12, Jumeirah Village Circle (JVC), Dubai",,,,on 16th of April 2025,TruBroker™
1055,Modern Design Fully Furnished 2BR | Automatic Curtains | Great Amenities |,"2,800,000",Apartment,2,,3,"1,527 sqft","Signature Livings North, Signature Livings, JVC District 10, Jumeirah Village Circle (JVC), Dubai",,,,on 11th of April 2025,
1056,Prime Location l Modern Finishing l Good Investment,"1,182,789",Apartment,1,,2,754 sqft,"W1NNER Tower, JVT District 4, Jumeirah Village Triangle (JVT), Dubai",Q1 2026,60/40,Off-Plan,on,
1057,Negotiable | Mid Floor| Luxury Unit | Stunning View,"2,750,000",Apartment,2,,2,"1,130 sqft","Creek Crescent, Dubai Creek Harbour, Dubai",,,,,
1058,2 BHK | Open Kitchen | Excellent Location,"1,050,000",Apartment,2,,2,"1,006 sqft","Al Ramth 45, Al Ramth, Remraam, Dubai",,,,,
1059,Spacious Unit | Prime Location | Well-managed,"1,650,000",Apartment,1,,2,785 sqft,"Wilton Terraces 1, Sobha Hartland, Dubai",,,,,
1060,Prime Location | Furnished | Unobstructed Views,"1,950,000",Apartment,1,,1,721 sqft,"Golf Suites, Dubai Hills Estate, Dubai",,,,,
1061,Unique Layout┃Studio Duplex┃Terrace,"1,100,000",Apartment,,Studio,1,470 sqft,"Aria Residence, JVC District 14, Jumeirah Village Circle (JVC), Dubai",,,,,
1062,WELL MAINTAINED 1 BHK APARTMENT | CLOSE TO METRO STATION,"900,000",Apartment,1,,2,802 sqft,"Ontario Tower, Business Bay, Dubai",,,,,
1063,Luxurious | Palm & Marina View | Spacious,"6,650,000",Apartment,2,,2,"1,286 sqft","Grand Bleu Tower 2, Grand Bleu Towers, Emaar Beachfront, Dubai Harbour, Dubai",,,,,
1064,| Spacious 2BR | Golf Course | Low Priced | Rented Unit |,"2,100,000",Apartment,2,,3,"1,376 sqft","Al Andalus Tower F, Al Andalus, Jumeirah Golf Estates, Dubai",,,,on 11th of April 2025,TruBroker™
1065,Corner | High Floor | Post Handover Payment Plan,"3,200,000",Apartment,1,,2,858 sqft,"Vida Dubai Mall Tower 1, Vida Dubai Mall, Downtown Dubai, Dubai",,,,,
1066,Ready Unit | Fitted Kitchen | Unfurnished,"1,500,000",Apartment,1,,2,788 sqft,"Hamilton House, JVC District 14, Jumeirah Village Circle (JVC), Dubai",,,,on 9th of April 2025,TruBroker™
1067,Fully Furnished | High floor | Dubai Ain View,"17,900,000",Apartment,3,,4,"3,201 sqft","Sensoria At FIVE Luxe, Jumeirah Beach Residence (JBR), Dubai",Q2 2023,30/70,Off-Plan,on,TruBroker™
1068,Investor Deal | Prime Location | Furnished,"1,050,000",Apartment,1,,2,734 sqft,"Equiti Gate, Jebel Ali, Dubai",Q4 2024,30/70,Off-Plan,on,TruBroker™
1069,Exclusive | Amazing Panoramic Views | Vacant,"3,250,000",Apartment,3,,3,"1,713 sqft","The Torch, Dubai Marina, Dubai",,,,,
1070,Studio Apartment in Carson A - DAMAC Hills,"600,000",Apartment,,Studio,1,407 sqft,"Carson Tower A, Carson - The Drive, DAMAC Hills, Dubai",,,,on 11th of April 2025,TruBroker™
1071,Exclusive | Rented for 300k | Upgraded,"3,200,000",Apartment,3,,5,"2,121 sqft","Skyview Tower, Dubai Marina, Dubai",,,,,
1072,***Last Available 3BR Duplex with Private Pool***,"62,000,000",Apartment,3,,5,"3,829 sqft","The Royal Atlantis Resort & Residences, The Crescent, Palm Jumeirah, Dubai",,,,on 2nd of April 2025,TruBroker™
1073,Amazing Views | Fully Furnished | Bright Unit,"1,500,000",Apartment,,Studio,1,549 sqft,"Palm Views West, Palm Views, Palm Jumeirah, Dubai",,,,,
1074,Distressed | Branded Apartment | Furnished,"1,500,000",Apartment,1,,1,614 sqft,"Rove Home Marasi Drive, Business Bay, Dubai",Q1 2027,50/50,Off-Plan,on,
1075,Exclusive | Upgraded | Furnished | Vacant,"2,900,000",Apartment,3,,5,"1,843 sqft","Dorra Bay, Dubai Marina, Dubai",,,,,
1076,330 Riverside Crescent | 2 Bedroom | Great Investment,"2,600,000",Apartment,2,,3,"1,052 sqft","330 Riverside Crescent, Riverside Crescent, Sobha Hartland 2, Bukadra, Dubai",Q2 2027,60/40,Off-Plan,on,
1077,Luxurious | Prime Location | Best Deal,"3,990,000",Apartment,4,,5,"2,706 sqft","Sadaf 8, Sadaf, Jumeirah Beach Residence (JBR), Dubai",,,,,
1078,Huge Furnished Studio for Sale,"670,000",Apartment,,Studio,1,624 sqft,"Celestia B, Celestia, Residential District, Dubai South, Dubai",,,,,
1079,| Genuine Resale | Luxurious Furnish | Stunning Sea Views |,"2,300,000",Apartment,,Studio,1,351 sqft,"Ciel Tower, Dubai Marina, Dubai",Q3 2024,,Off-Plan,on,TruBroker™
1080,Best Deal | Payment Plan| Handover Q2 2026,"680,000",Apartment,,Studio,1,388 sqft,"Boutique 23, Al Jaddaf, Dubai",Q2 2026,60/40,Off-Plan,on,TruBroker™
1081,2BR + Storage-Pool View-Multiple Units Available,"1,600,000",Apartment,2,,2,"1,383 sqft","Divine Living, Arjan, Dubai",Q3 2025,40/60,Off-Plan,on,TruBroker™
1082,Spacious Studio for Sale | Stunning Community View | Prime Location!,"580,000",Apartment,,Studio,1,408 sqft,"National Bonds Residence, JVC District 15, Jumeirah Village Circle (JVC), Dubai",,,,,TruBroker™
1083,Vacant | Spacious Layout | Golf View,"750,000",Apartment,1,,2,961 sqft,"Royal Residence 2, Royal Residence, Dubai Sports City, Dubai",,,,,
1084,1-Bedroom | Ground Floor | Area Specialist,"924,168",Apartment,1,,2,880 sqft,"Cleopatra Tower, Living Legends, Dubai",,,,,
1085,Studio | Ground Floor | Stunning Community View,"565,000",Apartment,,Studio,1,794 sqft,"Cleopatra Tower, Living Legends, Dubai",,,,,
1086,Studio with Balcony | Vacant on Transfer,"500,000",Apartment,,Studio,1,540 sqft,"Cleopatra Tower, Living Legends, Dubai",,,,,
1087,Studio with Huge Balcony | Community View,"565,000",Apartment,,Studio,1,792 sqft,"Cleopatra Tower, Living Legends, Dubai",,,,,TruBroker™
1088,3-Bedroom | Brand New | Excellent View,"1,850,000",Apartment,3,,3,"1,814 sqft","Aladdin Tower, Living Legends, Dubai",,,"Off-Plan
|
Resale",on,
1089,Studio with Big Balcony | Ground Floor,"570,000",Apartment,,Studio,1,794 sqft,"Cleopatra Tower, Living Legends, Dubai",,,,,
1090,Studio with Balcony | Ground Floor | Best Deal,"500,000",Apartment,,Studio,1,602 sqft,"Cleopatra Tower, Living Legends, Dubai",,,,,
1091,Resale | Leisure Facilities | Spacious Studio,"830,000",Apartment,,Studio,1,458 sqft,"Samana Ibiza, Dubai Land Residence Complex, Dubai",Q1 2028,100/0,Off-Plan,on,
1092,No Commission | Investor Deal | High ROI,"991,148",Apartment,1,,2,787 sqft,"The Haven II Residences, Majan, Dubai",Q4 2026,40/60,Off-Plan,on,
1093,Studio Apartment with Huge Balcony | Best Deal,"570,000",Apartment,,Studio,1,795 sqft,"Cleopatra Tower, Living Legends, Dubai",,,,,TruBroker™
1094,Studio with Huge Balcony | Community View,"565,000",Apartment,,Studio,1,780 sqft,"Cleopatra Tower, Living Legends, Dubai",,,,,
1095,LUXURY BRANDED RESIDENCES/SIX SENSES DUBAI MARINA,"8,677,000",Apartment,4,,5,"3,318 sqft","Six Senses Residences Dubai Marina, Dubai Marina, Dubai",Q2 2028,40/60,"Off-Plan
|
Initial Sale",on,TruBroker™
1096,Investor Deal | Lagoon View | Exclusive,"650,000",Apartment,,Studio,1,295 sqft,"Azizi Riviera 16, Azizi Riviera, Meydan One, Meydan City, Dubai",,,,on 15th of April 2025,
1097,VOT | Spacious Layout| Prime Location | Great Deal,"2,550,000",Apartment,2,,2,"1,240 sqft","The Pinnacle, Dubai Hills Estate, Dubai",,,,,
1098,Furnished | Vacant | High Floor | Attractive Investment,"550,000",Apartment,,Studio,1,332 sqft,"Spirit Tower, Dubai Sports City, Dubai",,,,,
1099,Studio for Sale | Ground Floor | Area Specialist,"500,000",Apartment,,Studio,1,572 sqft,"Cleopatra Tower, Living Legends, Dubai",,,,,
1100,Exclusive | Spacious 1 Bedroom in Dorra Bay,"1,380,000",Apartment,1,,1,979 sqft,"Dorra Bay, Dubai Marina, Dubai",,,,on 18th of April 2025,
1101,Exclusive 3-Bedroom Apartment at Aykon City Tower C I Unmatched Luxury I Stunning Views,"2,700,000",Apartment,3,,3,"1,302 sqft","Aykon City Tower C, Aykon City, Business Bay, Dubai",,,,,
1102,Upgraded | Boulevard Views | Close to Metro,"1,950,000",Apartment,1,,2,896 sqft,"The Lofts Central Tower, The Lofts, Downtown Dubai, Dubai",,,,on 14th of April 2025,TruBroker™
1103,Spacious Studio l Prime Location l Good Investment,"877,367",Apartment,,Studio,1,643 sqft,"11 Hills Park, Dubai Science Park, Dubai",Q1 2027,60/40,Off-Plan,on,
1104,Genuine Resale | FURNISHED | Low Floor,"1,270,000",Apartment,1,,1,475 sqft,"Socio Tower A, Socio, Dubai Hills Estate, Dubai",,,,on 16th of March 2025,TruBroker™
1105,"Good Investment, Fully Furnished and Well Maintained, Burj Khalifa View","1,500,000",Apartment,1,,2,829 sqft,"Prime Views, Meydan Avenue, Meydan City, Dubai",,,,,
1106,Marina skyline view and sea view - Mid floor,"4,600,000",Apartment,2,,2,"1,176 sqft","Palace Beach Residence Tower 2, Palace Beach Residence, Emaar Beachfront, Dubai Harbour, Dubai",,,Off-Plan,on,TruBroker™
1107,Fully Furnished l Near Metro Station l 4Yrs Post Handover Payment Plan,"1,106,058",Apartment,1,,2,735 sqft,"Equiti Gate, Jebel Ali, Dubai",Q4 2024,30/70,Off-Plan,on,
1108,MOTIVATED SELLER | NEW BUILDING | RENTED,"650,000",Apartment,1,,2,522 sqft,"Al Ramth 09, Al Ramth, Remraam, Dubai",,,,,
1109,3 BHK | Spacious| VACANT ON TRANSFER,"1,050,000",Apartment,3,,3,"1,466 sqft","Suburbia Tower 1, Suburbia, Downtown Jebel Ali, Jebel Ali, Dubai",,,,,
1110,Huge Terrace | Pool Facing | Tenanted @ 60k | Investor Deal | Premium Quality,"840,000",Apartment,,Studio,1,"1,019 sqft","Belgravia Heights 1, JVC District 12, Jumeirah Village Circle (JVC), Dubai",,,,,
1111,Luxurious 2BR + Pool l Prime Location l Reasonable Price,"1,594,737",Apartment,2,,3,989 sqft,"Samana Barari Lagoons, Majan, Dubai",Q1 2028,100/0,Off-Plan,on,
1112,Fully Furnished | Premium Built | Perfect Locale,"1,300,000",Apartment,2,,2,"1,048 sqft","Pantheon Elysee I, JVC District 13, Jumeirah Village Circle (JVC), Dubai",,,,on 11th of March 2025,
1113,Pool View | Large Terrace |Extended Living Area,"3,850,000",Apartment,2,,3,"1,493 sqft","Acacia B, Acacia, Park Heights, Dubai Hills Estate, Dubai",,,,on 13th of March 2025,TruBroker™
1114,Modern Living l Spacious Unit l Prime Location,"2,490,000",Apartment,2,,3,"1,301 sqft","Parkway by Prestige One, Bukadra, Dubai",Q1 2028,65/35,Off-Plan,on,
1115,High Floor | CIty View | Ready Unit | High ROI,"485,000",Apartment,,Studio,1,313 sqft,"The Community, JVT District 3, Jumeirah Village Triangle (JVT), Dubai",,,,,
1116,Huge Layout | Huge Terrace | Away from the Highway,"1,500,000",Apartment,1,,2,986 sqft,"Azizi Riviera 10, Azizi Riviera, Meydan One, Meydan City, Dubai",,,,on 5th of April 2025,TruBroker™
1117,SEMI FURNISHED I FREE HOLD I PRIME LOCATION I 08-MONTHS TO HANDOVER,"600,000",Apartment,,Studio,1,442 sqft,"Celine by Vision, Liwan, Dubai",Q1 2026,,"Off-Plan
|
Resale",on,
1118,FURNISHED | FULLY UPGRADED | FAMILY HOME,"2,375,000",Apartment,2,,3,"1,604 sqft","Executive Tower B (East Heights 4), Executive Towers, Business Bay, Dubai",,,,,
1119,Sea and Sunset View | High Floor | Investment Opportunity,"3,550,000",Apartment,2,,2,"1,204 sqft","Marina Gate 2, Marina Gate, Dubai Marina, Dubai",,,,on 7th of March 2025,TruBroker™
1120,High ROI | Fully Furnished | Pool+Golf View | Rented,"1,099,999",Apartment,1,,2,780 sqft,"Golf Promenade 2B, Golf Promenade 2, Golf Promenade, Golf Town, DAMAC Hills, Dubai",,,,,
1121,Ideal Sanctuary | Spacious | Great Neighborhood,"629,989",Apartment,,Studio,1,467 sqft,"Genesis By Meraki, Arjan, Dubai",,,,,TruBroker™
1122,Move-In Ready I Full Marina View I 07 Layout,"2,000,000",Apartment,2,,2,834 sqft,"Studio One Tower, Dubai Marina, Dubai",,,,,TruBroker™
1123,Palm and Sea Views | Vacant | Fully Furnished,"4,300,000",Apartment,2,,3,"1,743 sqft","Royal Amwaj Residences - North, Royal Amwaj Residences, Palm Jumeirah, Dubai",,,,on 7th of March 2025,
1124,Ultimate Retreat | Open | Modern | Central Spot,"699,999",Apartment,,Studio,1,374 sqft,"Vincitore Benessere, Arjan, Dubai",,,,on 4th of April 2025,TruBroker™
1125,Iconic Marina View Apartment Luxury Waterfront Living,"3,060,000",Apartment,1,,1,871 sqft,"LIV Marina, Dubai Marina, Dubai",Q2 2025,40/60,Off-Plan,on,
1126,Fully Furnished | Prime Location | Top-tier Designs |,"2,126,000",Apartment,2,,3,"1,090 sqft","171 Garden Heights, Jumeirah Garden City, Al Satwa, Dubai",Q4 2026,60/40,"Off-Plan
|
Initial Sale",on,
1127,PARK VIEW I VACANT I SPACIOUS LAYOUT,"4,500,000",Apartment,2,,3,"1,475 sqft","Building 1, Central Park, City Walk, Al Wasl, Dubai",,,,,
1128,Fully Furnished | Sea Views | Corner Unit,"10,800,000",Apartment,3,,4,"2,769 sqft","FIVE Palm Jumeirah, Palm Jumeirah, Dubai",,,,on 11th of April 2025,TruBroker™
1129,Brand New | Modern | High ROI | Community View,"610,000",Apartment,,Studio,1,370 sqft,"Torino by ORO24 Building 1, Torino by ORO24, Arjan, Dubai",,,Off-Plan,on,
1130,EXCLUSIVE-RESALE | 3 BED plus POOL | HANDOVER 2025,"2,200,000",Apartment,3,,3,"1,432 sqft","48 Parkside, Arjan, Dubai",Q1 2025,50/50,Off-Plan,on,TruBroker™
1131,Upgraded Unit | Spacious layout | Vacant | Fully Furnished,"525,000",Apartment,,Studio,1,417 sqft,"Elite Sports Residence 6, Elite Sports Residence, Dubai Sports City, Dubai",,,,on 15th of April 2025,
1132,Canal View | High Floor | Upgraded | Furnished,"3,250,000",Apartment,2,,3,"1,274 sqft","J One Tower A, J One, Business Bay, Dubai",,,,,TruBroker™
1133,Unleash Elegance: Modern Studio I High-End Finishing I Prime Location,"699,000",Apartment,,Studio,1,411 sqft,"MAK I'Sola Bella, JVC District 18, Jumeirah Village Circle (JVC), Dubai",Q3 2027,50/50,"Off-Plan
|
Initial Sale",on,
1134,Hot Deal 1BHK–Luxury Living with Smart Investment!,"1,130,000",Apartment,1,,2,"1,022 sqft","Parkside Boulevard by Tabeer, Arjan, Dubai",Q4 2027,60/40,Off-Plan,on,
1135,Luxury Studios | High ROI | Flexible Payment Plans,"1,019,000",Apartment,,Studio,1,400 sqft,"Trillium Heights, Jumeirah Garden City, Al Satwa, Dubai",Q4 2025,,Off-Plan,on,TruBroker™
1136,FURNISHED | VACANT | GREAT LAYOUT,"1,500,000",Apartment,2,,3,"1,367 sqft","Celestia B, Celestia, Residential District, Dubai South, Dubai",,,,,
1137,Marina view | Great Investment | Resale,"2,700,000",Apartment,1,,1,748 sqft,"LIV Lux, Dubai Marina, Dubai",Q4 2026,40/60,Off-Plan,on,TruBroker™
1138,3 Bed Room + Study | Future Investment | Lowest Per sqft,"3,553,520",Apartment,3,,3,"1,652 sqft","320 Riverside Crescent, Riverside Crescent, Sobha Hartland 2, Bukadra, Dubai",Q3 2027,60/40,Off-Plan,on,
1139,Lowest price | Genuine resale | Private pool | Way below op,"1,235,000",Apartment,1,,2,807 sqft,"Binghatti Royale, JVC District 18, Jumeirah Village Circle (JVC), Dubai",Q2 2025,,Off-Plan,on,
1140,Park View | Vacant | Brand New | Corner | Emaar,"10,257,888",Apartment,4,,4,"3,909 sqft","Mulberry 1 Building A2, Mulberry 1, Park Heights, Dubai Hills Estate, Dubai",,,,on 10th of April 2025,
1141,Brand New | Exquisite Studio | Book Now,"640,000",Apartment,,Studio,1,402 sqft,"Pantheon Elysee III, JVC District 15, Jumeirah Village Circle (JVC), Dubai",,,,on 11th of April 2025,
1142,Luxury | Branded | Highest ROI | Prime Location,"1,195,000",Apartment,1,,2,771 sqft,"Luxor by Imtiaz, JVC District 14, Jumeirah Village Circle (JVC), Dubai",Q4 2026,60/40,Off-Plan,on,
1143,Park View | Spacious | Vacant On Transfer | Emaar,"3,299,999",Apartment,2,,3,"1,362 sqft","Mulberry 2 Building A2, Mulberry 2, Park Heights, Dubai Hills Estate, Dubai",,,,,
1144,THE APARTMENT HAS GOOD FEATURES;2 PARKIN // HIGH FLOOF // FULLY FURNISHED//VIEW OF ZABEEL 1 and 2 and burj khalifa,"1,100,000",Apartment,1,,1,671 sqft,"Binghatti Avenue, Al Jaddaf, Dubai",,,,,
1145,Great Discount Available | Luxury Apartment | Investor Deal,"815,000",Apartment,1,,2,710 sqft,"Forest City Tower, Majan, Dubai",Q2 2027,60/40,"Off-Plan
|
Initial Sale",on,
1146,BRAND SALE STUDIO BINGHATTI AZURE JVC,"700,000",Apartment,,Studio,1,390 sqft,"Binghatti Azure, JVC District 16, Jumeirah Village Circle (JVC), Dubai",Q4 2024,70/30,"Off-Plan
|
Resale",on,
1147,Fully Furnished | Spacious Layout | Near Malls,"680,000",Apartment,1,,2,805 sqft,"Park Terrace, Dubai Silicon Oasis (DSO), Dubai",,,,,
1148,Near Al Maktoum Airport | Lagoons View | Handover Q4 2026,"680,000",Apartment,,Studio,1,386 sqft,"Azizi Venice 11, Azizi Venice, Dubai South, Dubai",,,"Off-Plan
|
Resale",on,
1149,Amazing Location & Next To Downtown - 1 Bed Room + Study,"1,826,643",Apartment,1,,2,870 sqft,"340 Riverside Crescent, Riverside Crescent, Sobha Hartland 2, Bukadra, Dubai",Q4 2027,60/40,Off-Plan,on,
1150,Elegance Community on Al Ain Road - 1 Bed room with Study + Payment Plan,"1,826,643",Apartment,1,,2,868 sqft,"340 Riverside Crescent, Riverside Crescent, Sobha Hartland 2, Bukadra, Dubai",Q4 2027,60/40,Off-Plan,on,
1151,Genuine Resale | 8% ROI | Rented Unit,"800,000",Apartment,,Studio,1,407 sqft,"Westwood by Imtiaz, Al Furjan, Dubai",,,,,TruBroker™
1152,Near Metro | Low Floor | Community View,"795,000",Apartment,1,,1,675 sqft,"Maria Tower, Al Furjan, Dubai",,,,,
1153,💠HIGH FLOOR 💠0% Commission 💠30% Post Handover 💠 Gharbi II Residences|💠 Luxury Living💠 Investors Deal,"985,000",Apartment,1,,2,750 sqft,"Gharbi II Residence, JVC District 11, Jumeirah Village Circle (JVC), Dubai",Q2 2027,,Off-Plan,on,TruBroker™
1154,Spacious | Great Condition | Tenanted,"1,250,000",Apartment,1,,2,722 sqft,"Skyview Tower, Dubai Marina, Dubai",,,,on 11th of April 2025,TruBroker™
1155,Spacious Layout | Vacant | Park View | Pool View,"8,223,888",Apartment,3,,5,"3,201 sqft","Mulberry 2 Building B1, Mulberry 2, Park Heights, Dubai Hills Estate, Dubai",,,,on 9th of April 2025,
1156,Sea View | Luxurious APT | Best Price,"2,000,000",Apartment,1,,2,"1,212 sqft","Sadaf 7, Sadaf, Jumeirah Beach Residence (JBR), Dubai",,,,,TruBroker™
1157,Spacious 2BR | High End Quality | Call to Inquire,"1,300,000",Apartment,2,,3,"1,048 sqft","Pantheon Elysee I, JVC District 13, Jumeirah Village Circle (JVC), Dubai",,,,on 12th of April 2025,
1158,Spacious Studio | Prime Location | Good Investment,"570,000",Apartment,,Studio,1,423 sqft,"Roxana Residence B, Roxana Residences, JVC District 12, Jumeirah Village Circle (JVC), Dubai",,,,on 11th of April 2025,
1159,Panoramic View | Large 3 Bed | Vacant Now,"17,450,000",Apartment,3,,4,"2,886 sqft","Serenia Residences West Wing, Serenia Residences The Palm, Palm Jumeirah, Dubai",,,,,TruBroker™
1160,Vacant On Transfer | Upgraded | Spacious,"3,799,999",Apartment,3,,4,"2,656 sqft","Catch Residences, JVC District 12, Jumeirah Village Circle (JVC), Dubai",,,,on 13th of April 2025,TruBroker™
1161,BURJ KHALIFA VIEW | HIGH FLOOR | SEMI FURNISHED | PRIME LOCATION,"3,000,000",Apartment,2,,4,"1,205 sqft","The Highbury, Sobha Hartland, Dubai",Q4 2025,70/30,"Off-Plan
|
Resale",on,
1162,Furnished | Vacant | High Floor | Maid room,"3,650,000",Apartment,2,,4,"1,621 sqft","Meera Tower, Al Habtoor City, Business Bay, Dubai",,,,,TruBroker™
1163,5% discount | Fully Furnished | 3BR + Maid,"2,234,139",Apartment,3,,3,"1,488 sqft","Vega, Dubai Sports City, Dubai",Q2 2027,60/40,Off-Plan,on,
1164,Brand New | High Floor | Full Palm Jumeirah View,"18,000,000",Apartment,4,,5,"3,029 sqft","Grand Bleu Tower 1, Grand Bleu Towers, Emaar Beachfront, Dubai Harbour, Dubai",,,,,TruBroker™
1165,OP to OP | Direct Golf View | Investor Deal,"2,525,000",Apartment,2,,2,"1,172 sqft","Greenside Residence Tower B, Greenside Residence, Dubai Hills Estate, Dubai",Q3 2027,90/10,Off-Plan,on,TruBroker™
