DATE,LOCATION,PRICE (AED),Type,Beds,BUILT-UP,PLOT,FLOOR
"17 Apr
2025","Binghatti Onyx
Jumeirah Village Circle (JVC)
JVC District 15","980,000
Vacant at time of sale",Apartment,1,690,-,6
"17 Apr
2025","City Walk Crestlane 3 Building A
Al Wasl
City Walk
City Walk Crestlane 3","3,574,000",Apartment,2,"1,184",-,9
"17 Apr
2025","Costa Brava
DAMAC Lagoons","3,500,000",Townhouse,5,-,"2,117",-
"17 Apr
2025","Bulgari Residence 2
Jumeirah
Jumeirah Bay Islands
Bulgari Residences","35,000,000
Vacant at time of sale",Apartment,3,"2,611",-,3
"17 Apr
2025","Binghatti Skyrise Tower A
Business Bay
Binghatti Skyrise","1,025,000",Apartment,Studio,426,-,30
"17 Apr
2025","Expo Golf Villas 3 (Parkside 3)
Dubai South
Emaar South
Expo Golf Villas","2,075,000
Rented at time of sale",Villa,3,"1,944","1,518",-
"17 Apr
2025","Frond F
Palm Jebel Ali","21,983,000",Villa,5,"8,369","7,583",-
"17 Apr
2025","Binghatti Skyrise Tower C
Business Bay
Binghatti Skyrise","1,200,000",Apartment,Studio,466,-,46
"17 Apr
2025","Luma Park Views
Jumeirah Village Circle (JVC)
JVC District 14","2,390,042",Apartment,3,"1,700",-,10
"17 Apr
2025","Al Khail Heights Building 6B
Al Quoz
Al Quoz 4
Al Khail Heights","760,000
Vacant at time of sale",Apartment,1,849,-,1
"17 Apr
2025","Roxana Residence C
Jumeirah Village Circle (JVC)
JVC District 12
Roxana Residences","1,270,000
Rented at time of sale",Apartment,2,"1,481",-,Ground
"17 Apr
2025","Fiji 1
Dubailand
DAMAC Islands","2,489,000",Villa,4,"2,194","1,550",-
"17 Apr
2025","Time Place
Dubai Marina","2,200,000
Vacant at time of sale",Apartment,2,"1,259",-,28
"17 Apr
2025","Morocco
DAMAC Lagoons","2,988,000",Townhouse,4,"2,231","1,550",-
"17 Apr
2025","Oceana Aegean
Palm Jumeirah
Oceana","4,425,300
Rented at time of sale",Apartment,3,"2,440",-,7
"17 Apr
2025","Vanguard by Frank Muller
Dubai Marina","2,094,888",Apartment,1,779,-,25
"17 Apr
2025","Creek Palace
Dubai Creek Harbour","1,700,000
Vacant at time of sale",Apartment,1,642,-,12
"17 Apr
2025","99 Park Place
Jumeirah Village Circle (JVC)
JVC District 14","630,099",Apartment,Studio,432,-,3
"17 Apr
2025","Azizi Riviera 61
Meydan City
Meydan One
Azizi Riviera","1,375,470
Vacant at time of sale",Apartment,1,594,-,5
"17 Apr
2025","City Walk Crestlane 3 Building A
Al Wasl
City Walk
City Walk Crestlane 3","3,234,000",Apartment,2,"1,185",-,2
"17 Apr
2025","Tierra Address Villas
The Oasis by Emaar","15,456,888",Villa,5,"7,922","16,166",-
"17 Apr
2025","Sobha One Tower B
Sobha Hartland
Sobha One","1,502,334",Apartment,1,719,-,18
"17 Apr
2025","Binghatti Skyrise Tower A
Business Bay
Binghatti Skyrise","1,147,499",Apartment,Studio,426,-,18
"17 Apr
2025","Reem
Arabian Ranches 2","4,750,000
Vacant at time of sale",Villa,4,"2,602","2,839",-
"17 Apr
2025","Berkeley Place
Sobha Hartland","2,650,000
Vacant at time of sale",Apartment,2,"1,186",-,5
"17 Apr
2025","Violet 4
DAMAC Hills 2 (Akoya by DAMAC)","1,958,000",Villa,4,"2,345","1,215",-
"17 Apr
2025","Blossom 76 by Tranquil
Jumeirah Village Circle (JVC)
JVC District 17","1,695,888",Apartment,2,"1,451",-,14
"17 Apr
2025","Maimoon Gardens Tower B
Jumeirah Village Circle (JVC)
JVC District 11
Maimoon Gardens","1,120,000",Apartment,1,612,-,5
"17 Apr
2025","Timez By Danube
Dubai Silicon Oasis (DSO)","1,488,465",Apartment,2,838,-,13
"17 Apr
2025","The Place by Prestige One
Dubai Sports City","705,600",Apartment,Studio,492,-,2
"17 Apr
2025","Skyvue Solair
Bukadra
Sobha Hartland 2","1,882,417",Apartment,1,765,-,53
"17 Apr
2025","The Vyne Residences
Jumeirah Village Triangle (JVT)
JVT District 5","1,010,061",Apartment,1,705,-,11
"17 Apr
2025","Skyvue Solair
Bukadra
Sobha Hartland 2","1,329,120",Apartment,1,554,-,15
"17 Apr
2025","Montrose Residence A
Dubai Science Park
Montrose Residences","860,000
Vacant at time of sale",Apartment,1,764,-,13
"17 Apr
2025","Seven Palm
Palm Jumeirah","1,024,000
Vacant at time of sale",Hotel Apartment,Studio,354,-,1
"17 Apr
2025","Verano by Prescott
Dubai Studio City","1,750,000",Apartment,2,"1,256",-,5
"17 Apr
2025","Luma Park Views
Jumeirah Village Circle (JVC)
JVC District 14","2,173,608",Apartment,3,"1,311",-,12
"17 Apr
2025","Imperial Residence
Dubai Production City (IMPZ)","1,341,841",Apartment,1,891,-,2
"17 Apr
2025","Azizi Riviera 65
Meydan City
Meydan One
Azizi Riviera","1,132,200
Vacant at time of sale",Apartment,Studio,383,-,6
"17 Apr
2025","Empire Estates
Arjan","1,372,640",Apartment,1,891,-,5
"17 Apr
2025","City Walk Crestlane 2 Building B
Al Wasl
City Walk
City Walk Crestlane 2","2,614,000",Apartment,1,807,-,2
"17 Apr
2025","Tierra Address Villas
The Oasis by Emaar","20,256,888",Villa,5,"10,363","10,411",-
"17 Apr
2025","The Vyne Residences
Jumeirah Village Triangle (JVT)
JVT District 5","1,080,222",Apartment,1,729,-,6
"17 Apr
2025","The Boulevard by Prestige One
Dubai Land Residence Complex","710,000",Apartment,Studio,457,-,7
"17 Apr
2025","La Residence
Jumeirah Village Triangle (JVT)
JVT District 1","695,000
Vacant at time of sale",Apartment,1,624,-,2
"17 Apr
2025","Binghatti Ivory
Al Jaddaf
Dubai Healthcare City Phase 2","2,000,000",Apartment,2,"1,260",-,16
"17 Apr
2025","The Place by Prestige One
Dubai Sports City","1,078,550",Apartment,1,863,-,7
"17 Apr
2025","The Hub Residences by ZaZEN
Al Furjan","1,140,000",Apartment,1,813,-,9
"17 Apr
2025","Cove Living Residence By Imtiaz
Dubai Land Residence Complex","695,129",Apartment,Studio,462,-,4
"17 Apr
2025","Mudon Views
Mudon","1,350,000
Rented at time of sale",Apartment,2,"1,792",-,2
"17 Apr
2025","17 Icon Bay
Dubai Creek Harbour","1,645,000
Vacant at time of sale",Apartment,1,765,-,11
"17 Apr
2025","Violet 4
DAMAC Hills 2 (Akoya by DAMAC)","1,958,000",Villa,4,"2,345","1,215",-
"17 Apr
2025","The Boulevard by Prestige One
Dubai Land Residence Complex","721,000",Apartment,Studio,466,-,8
"17 Apr
2025","City Walk Crestlane 2 Building A
Al Wasl
City Walk
City Walk Crestlane 2","3,336,000",Apartment,2,"1,244",-,3
"17 Apr
2025","South Garden B
Wasl Gate
South Garden","1,010,000",Apartment,1,858,-,1
"17 Apr
2025","Floarea Grande
Arjan","720,000",Apartment,Studio,449,-,8
"17 Apr
2025","Dusk by Binghatti
Jumeirah Village Circle (JVC)
JVC District 16","725,000",Apartment,Studio,453,-,Ground
"17 Apr
2025","Aura
Jumeirah Village Circle (JVC)
JVC District 14","650,000",Apartment,Studio,399,-,4
"17 Apr
2025","Verona
DAMAC Hills 2 (Akoya by DAMAC)","1,900,000",Villa,4,"2,352","1,215",-
"17 Apr
2025","Park Ridge Tower C
Dubai Hills Estate
Park Ridge","3,200,000
Vacant at time of sale",Apartment,2,982,-,2
"17 Apr
2025","Lotus
Dubai Creek Harbour","1,560,000
Vacant at time of sale",Apartment,1,675,-,6
"17 Apr
2025","La Sirene Tower 2
Jumeirah
La Mer
Port de La Mer","7,500,000
Vacant at time of sale",Apartment,3,"2,033",-,6
"17 Apr
2025","City Walk Crestlane 2 Building A
Al Wasl
City Walk
City Walk Crestlane 2","6,136,000",Apartment,3,"1,952",-,4
"17 Apr
2025","Maimoon Gardens Tower B
Jumeirah Village Circle (JVC)
JVC District 11
Maimoon Gardens","1,496,250",Apartment,2,961,-,13
"17 Apr
2025","Maldives 1
Dubailand
DAMAC Islands","6,313,000",Villa,6,"4,440","4,844",-
"17 Apr
2025","Azizi Riviera 48
Meydan City
Meydan One
Azizi Riviera","610,000
Rented at time of sale",Apartment,Studio,348,-,4
"17 Apr
2025","Plaza Residences Block B
Jumeirah Village Circle (JVC)
JVC District 13
Plaza Residences","2,250,000
Vacant at time of sale",Apartment,2,"2,824",-,9
"17 Apr
2025","Mayas Geneva
Jumeirah Village Circle (JVC)
JVC District 14","1,130,000
Vacant at time of sale",Apartment,1,905,-,1
"17 Apr
2025","Tierra Address Villas
The Oasis by Emaar","13,404,888",Villa,4,"7,301","8,267",-
"17 Apr
2025","Bond Enclave
Arjan","1,350,433",Apartment,1,775,-,5
"17 Apr
2025","Condor Golf Links 18
Dubai Sports City","820,862",Apartment,Studio,383,-,14
"17 Apr
2025","City Walk Crestlane 3 Building B
Al Wasl
City Walk
City Walk Crestlane 3","3,459,000",Apartment,2,"1,266",-,9
"17 Apr
2025","Ikarus Building
Dubai Production City (IMPZ)","851,888
Vacant at time of sale",Apartment,2,"1,026",-,11
"17 Apr
2025","City Walk Crestlane 3 Building A
Al Wasl
City Walk
City Walk Crestlane 3","2,597,000",Apartment,1,789,-,6
"17 Apr
2025","D1 Tower
Culture Village (Jaddaf Waterfront)","4,950,000
Rented at time of sale",Apartment,4,"3,409",-,49
"17 Apr
2025","District 6
Jumeirah Park","8,000,000
Vacant at time of sale",Villa,3,"4,026","7,705",-
"17 Apr
2025","South Garden C
Wasl Gate
South Garden","1,756,000",Apartment,2,"1,297",-,4
"17 Apr
2025","Gharbi II Residence
Jumeirah Village Circle (JVC)
JVC District 11","661,500",Apartment,Studio,407,-,8
"17 Apr
2025","Tower 2
Culture Village (Jaddaf Waterfront)
Dubai Wharf","895,000
Rented at time of sale",Apartment,Studio,672,-,6
"17 Apr
2025","Azizi Riviera 61
Meydan City
Meydan One
Azizi Riviera","843,700
Vacant at time of sale",Apartment,Studio,363,-,7
"17 Apr
2025","Binghatti Grove
Jumeirah Village Circle (JVC)
JVC District 17","1,285,624",Apartment,1,792,-,8
"17 Apr
2025","Bahia Residence 2
Al Sufouh
Al Sufouh 1
Acacia Avenues","1,498,333
Vacant at time of sale",Apartment,2,"1,341",-,2
"17 Apr
2025","The Boulevard by Prestige One
Dubai Land Residence Complex","655,000",Apartment,Studio,456,-,8
"17 Apr
2025","W Residences
Downtown Dubai","4,300,000",Apartment,3,"1,448",-,25
"17 Apr
2025","Parkside Boulevard by Tabeer
Arjan","1,145,700",Apartment,1,839,-,3
"17 Apr
2025","O2 Tower
Jumeirah Village Circle (JVC)
JVC District 14","490,000
Vacant at time of sale",Apartment,Studio,331,-,23
"17 Apr
2025","O-03
International City
Persia Cluster","332,306
Rented at time of sale",Apartment,1,732,-,2
"17 Apr
2025","Binghatti Skyrise Tower C
Business Bay
Binghatti Skyrise","1,200,000",Apartment,Studio,466,-,47
"17 Apr
2025","One Sky Park by IMAN
Jumeirah Village Circle (JVC)
JVC District 15","1,353,840",Apartment,1,908,-,20
"17 Apr
2025","Binghatti Skyrise Tower B
Business Bay
Binghatti Skyrise","1,025,000",Apartment,Studio,426,-,26
"17 Apr
2025","Reportage Village
Dubailand","695,000",Villa,2,"1,146",977,-
"17 Apr
2025","Tierra Address Villas
The Oasis by Emaar","14,974,888",Villa,5,"8,048","11,027",-
"17 Apr
2025","Pantheon Elysee III
Jumeirah Village Circle (JVC)
JVC District 15","830,000",Apartment,1,785,-,2
"17 Apr
2025","The Aldea
The Villa","6,850,000
Vacant at time of sale",Residential Plot,-,-,"6,481",-
"17 Apr
2025","Gemini Splendor
Sobha Hartland","2,012,500
Vacant at time of sale",Apartment,2,"1,279",-,8
"17 Apr
2025","La Vista Residence 3
Dubai Silicon Oasis (DSO)
La Vista Residence","625,000
Vacant at time of sale",Apartment,1,683,-,7
"17 Apr
2025","Zulal 1
The Lakes
Zulal","4,999,999
Rented at time of sale",Villa,-,"2,421","2,374",-
"17 Apr
2025","Red Square Tower 1
Jumeirah Village Triangle (JVT)
JVT District 3
Red Square","560,640",Apartment,Studio,326,-,17
"17 Apr
2025","Skyvue Solair
Bukadra
Sobha Hartland 2","2,425,285",Apartment,2,976,-,51
"17 Apr
2025","Serenia District West Residence
Jumeirah Islands
Serenia District","4,120,000",Apartment,2,"1,416",-,42
"17 Apr
2025","City Walk Crestlane 2 Building A
Al Wasl
City Walk
City Walk Crestlane 2","3,272,000",Apartment,2,"1,185",-,3
"17 Apr
2025","Verano by Prescott
Dubai Studio City","902,400",Apartment,1,677,-,2
"17 Apr
2025","Harmony 2
Tilal Al Ghaf
Harmony","8,400,000
Vacant at time of sale",Villa,4,"4,099","4,871",-
"17 Apr
2025","Amaal 8
Ras Al Khor
Ras Al Khor Industrial
Ras Al Khor Industrial 1","1,480,000",Apartment,1,818,-,15
"17 Apr
2025","Sobha Orbis Tower G
Motor City
Sobha Orbis","1,280,136",Apartment,1,715,-,15
"17 Apr
2025","Bali
Dubailand
DAMAC Islands","3,251,000",Villa,5,"3,164","2,421",-
"17 Apr
2025","Oasiz 2 by Danube
Dubai Silicon Oasis (DSO)","980,980",Apartment,1,558,-,19
"17 Apr
2025","Al Marsoumy Building
International City
International City Phase 2 (Warsan 4)","730,000
Rented at time of sale",Apartment,1,"1,078",-,4
"17 Apr
2025","Lake View Tower
Jumeirah Lake Towers (JLT)
JLT Cluster B","620,000
Rented at time of sale",Apartment,Studio,420,-,3
"17 Apr
2025","Gardenia 1
Jumeirah Village Circle (JVC)
JVC District 12
Emirates Gardens","525,000
Vacant at time of sale",Apartment,Studio,526,-,1
"17 Apr
2025","Summer
Jumeirah Village Circle (JVC)
JVC District 15
Seasons Community","2,000,000
Rented at time of sale",Villa,4,"2,297","1,451",-
"17 Apr
2025","Tierra Address Villas
The Oasis by Emaar","14,763,888",Villa,5,"8,048","8,441",-
"17 Apr
2025","JVT District 1
Jumeirah Village Triangle (JVT)","1,400,000
Vacant at time of sale",Apartment,2,"1,156",-,6
"17 Apr
2025","Skyvue Solair
Bukadra
Sobha Hartland 2","2,425,285",Apartment,2,976,-,48
"17 Apr
2025","City Walk Crestlane 2 Building A
Al Wasl
City Walk
City Walk Crestlane 2","4,146,000",Apartment,2,"1,351",-,6
"17 Apr
2025","City Walk Crestlane 3 Building B
Al Wasl
City Walk
City Walk Crestlane 3","2,583,000",Apartment,1,806,-,1
"17 Apr
2025","MAG 565
Dubai South
MAG 5 Boulevard","450,000
Vacant at time of sale",Apartment,Studio,410,-,3
"17 Apr
2025","Al Khail Heights Building 2A
Al Quoz
Al Quoz 4
Al Khail Heights","450,682
Vacant at time of sale",Apartment,Studio,680,-,2
"17 Apr
2025","City Walk Crestlane 3 Building A
Al Wasl
City Walk
City Walk Crestlane 3","6,034,000",Apartment,3,"1,809",-,6
"17 Apr
2025","Fiji 2
Dubailand
DAMAC Islands","2,330,000",Villa,4,"2,194","1,550",-
"17 Apr
2025","Weybridge Gardens 2
Dubai Land Residence Complex","949,629",Apartment,1,847,-,5
"17 Apr
2025","City Walk Crestlane 3 Building A
Al Wasl
City Walk
City Walk Crestlane 3","2,596,000",Apartment,1,788,-,6
"17 Apr
2025","Sparkle Tower 1
Dubai Marina
Sparkle Towers","2,000,000
Vacant at time of sale",Apartment,1,865,-,7
"17 Apr
2025","Kensington Manor
Jumeirah Village Circle (JVC)
JVC District 13","437,500
Vacant at time of sale",Apartment,Studio,450,-,2
"17 Apr
2025","Balqis Residence Block A
Palm Jumeirah
Kingdom of Sheba
Balqis Residence","8,800,000
Rented at time of sale",Apartment,4,"3,360",-,6
"17 Apr
2025","Azizi Riviera 61
Meydan City
Meydan One
Azizi Riviera","843,700
Vacant at time of sale",Apartment,Studio,363,-,7
"17 Apr
2025","Sadaf 1
Jumeirah Beach Residence (JBR)
Sadaf","2,800,000
Vacant at time of sale",Apartment,3,"1,911",-,17
"17 Apr
2025","Binghatti Onyx
Jumeirah Village Circle (JVC)
JVC District 15","1,750,000
Rented at time of sale",Apartment,2,"1,365",-,2
"17 Apr
2025","Sobha Orbis Tower D
Motor City
Sobha Orbis","1,430,532",Apartment,1,732,-,18
"17 Apr
2025","Lynx Residence
Dubai Silicon Oasis (DSO)","1,780,000
Vacant at time of sale",Apartment,3,"2,333",-,7
"17 Apr
2025","Serenia District West Residence
Jumeirah Islands
Serenia District","2,349,000",Apartment,1,865,-,33
"17 Apr
2025","The Haven Garden
Jumeirah Village Circle (JVC)
JVC District 15","1,014,933",Apartment,1,715,-,14
"17 Apr
2025","Rove Home Marasi Drive
Business Bay","1,144,975",Apartment,Studio,380,-,21
"17 Apr
2025","City Walk Crestlane 3 Building A
Al Wasl
City Walk
City Walk Crestlane 3","3,589,000",Apartment,2,"1,205",-,8
"17 Apr
2025","Timez By Danube
Dubai Silicon Oasis (DSO)","890,000",Apartment,Studio,427,-,21
"17 Apr
2025","Red Square Tower 1
Jumeirah Village Triangle (JVT)
JVT District 3
Red Square","993,319",Apartment,1,652,-,13
"17 Apr
2025","Mag 214 Tower
Jumeirah Lake Towers (JLT)
JLT Cluster R","980,000
Rented at time of sale",Apartment,1,753,-,13
"17 Apr
2025","Tierra Address Villas
The Oasis by Emaar","14,739,888",Villa,5,"8,048","8,267",-
"17 Apr
2025","Sobha Orbis Tower C
Motor City
Sobha Orbis","1,294,419",Apartment,1,729,-,10
"17 Apr
2025","The Boulevard by Prestige One
Dubai Land Residence Complex","715,000",Apartment,Studio,456,-,7
"17 Apr
2025","Elite Sports Residence 8
Dubai Sports City
Elite Sports Residence","930,000
Rented at time of sale",Apartment,2,"1,253",-,17
"17 Apr
2025","Diamond Views 1 Block A
Jumeirah Village Circle (JVC)
JVC District 14
Diamond Views 1","425,000
Rented at time of sale",Apartment,Studio,444,-,Ground
"17 Apr
2025","Amargo
DAMAC Hills 2 (Akoya by DAMAC)","1,250,000
Rented at time of sale",Villa,3,"1,671","1,208",-
"17 Apr
2025","Binghatti Skyrise Tower B
Business Bay
Binghatti Skyrise","1,050,000",Apartment,Studio,477,-,15
"17 Apr
2025","Binghatti Skyrise Tower C
Business Bay
Binghatti Skyrise","1,264,374",Apartment,Studio,426,-,35
"17 Apr
2025","Serenia District West Residence
Jumeirah Islands
Serenia District","2,087,000",Apartment,1,853,-,30
"17 Apr
2025","Casa Vista Residence
Jumeirah Village Circle (JVC)
JVC District 12","1,055,096",Apartment,1,691,-,5
"17 Apr
2025","99 Park Place
Jumeirah Village Circle (JVC)
JVC District 14","1,040,101",Apartment,1,797,-,1
"17 Apr
2025","Lagoon Views 13
DAMAC Lagoons
Lagoon Views","1,174,000",Apartment,1,718,-,3
"17 Apr
2025","City Walk Crestlane 2 Building B
Al Wasl
City Walk
City Walk Crestlane 2","2,618,000",Apartment,1,805,-,3
"17 Apr
2025","Dania 3
Dubai Production City (IMPZ)
Midtown
Dania District","575,000
Rented at time of sale",Apartment,Studio,427,-,16
"17 Apr
2025","Serenia Residences West Wing
Palm Jumeirah
Serenia Residences The Palm","4,000,000
Vacant at time of sale",Apartment,2,"1,724",-,7
"17 Apr
2025","Madison Residency
Barsha Heights (Tecom)","755,000
Rented at time of sale",Apartment,Studio,653,-,2
"17 Apr
2025","Tierra Address Villas
The Oasis by Emaar","14,244,888",Villa,4,"7,301","8,515",-
"17 Apr
2025","The Vyne Residences
Jumeirah Village Triangle (JVT)
JVT District 5","1,052,737",Apartment,1,701,-,14
"17 Apr
2025","Loreto 3B
DAMAC Hills
Loreto
Loreto B","540,000
Vacant at time of sale",Apartment,Studio,333,-,7
"17 Apr
2025","The Sloane by Belgravia Heights
Jumeirah Village Circle (JVC)
JVC District 12","1,300,000
Vacant at time of sale",Apartment,1,951,-,10
"17 Apr
2025","Skyvue Solair
Bukadra
Sobha Hartland 2","1,305,092",Apartment,1,534,-,39
"17 Apr
2025","Binghatti Tulip
Jumeirah Village Circle (JVC)
JVC District 11","620,000
Vacant at time of sale",Apartment,Studio,304,-,24
"17 Apr
2025","Sonate Residences
Jumeirah Village Triangle (JVT)
JVT District 3","1,199,399",Apartment,1,899,-,25
"17 Apr
2025","Frond E
Palm Jebel Ali","21,589,000",Villa,5,"8,205","7,565",-
"17 Apr
2025","Building 67
Discovery Gardens
Mediterranean","480,000
Rented at time of sale",Apartment,Studio,484,-,3
"17 Apr
2025","Murooj Al Furjan West
Al Furjan
Al Furjan West","4,995,000
Vacant at time of sale",Villa,4,"2,453","4,143",-
"17 Apr
2025","Sobha Orbis Tower E
Motor City
Sobha Orbis","1,996,164",Apartment,2,986,-,35
"17 Apr
2025","Skyvue Solair
Bukadra
Sobha Hartland 2","2,293,977",Apartment,2,934,-,31
"17 Apr
2025","Bali
Dubailand
DAMAC Islands","2,377,000",Villa,4,"2,194","1,550",-
"17 Apr
2025","Abbey Crescent 1
Motor City
Uptown Motor City
Abbey Crescent","1,095,214
Vacant at time of sale",Apartment,2,"1,642",-,3
"17 Apr
2025","One Sky Park by IMAN
Jumeirah Village Circle (JVC)
JVC District 15","799,905",Apartment,Studio,429,-,20
"17 Apr
2025","Pelagos by IGO
Dubai Marina","1,360,322",Apartment,Studio,381,-,25
"17 Apr
2025","Maimoon Gardens Tower A
Jumeirah Village Circle (JVC)
JVC District 11
Maimoon Gardens","1,575,000",Apartment,2,949,-,3
"17 Apr
2025","Saria Tower
Dubai Maritime City","2,341,000",Apartment,1,839,-,32
"17 Apr
2025","Binghatti Skyrise Tower A
Business Bay
Binghatti Skyrise","2,114,374",Apartment,1,831,-,31
"17 Apr
2025","Fiji 2
Dubailand
DAMAC Islands","2,330,000",Villa,4,"2,194","1,550",-
"17 Apr
2025","Blakely Tower
Dubai Marina
Park Island","1,350,000
Rented at time of sale",Apartment,1,922,-,4
"17 Apr
2025","DAMAC Sun City
Dubailand","2,677,000",Villa,4,"2,306","1,573",-
"17 Apr
2025","City Walk Crestlane 2 Building A
Al Wasl
City Walk
City Walk Crestlane 2","3,360,000",Apartment,2,"1,243",-,6
"17 Apr
2025","City Walk Crestlane 2 Building B
Al Wasl
City Walk
City Walk Crestlane 2","16,434,000",Apartment,4,"4,588",-,Ground
"17 Apr
2025","Maya 5
Jumeirah Village Triangle (JVT)
JVT District 1","1,000,000
Vacant at time of sale",Apartment,1,715,-,5
"17 Apr
2025","The Element
Sobha Hartland
Sobha One","4,827,065",Apartment,3,"1,853",-,59
"17 Apr
2025","Lakeside Tower B
Dubai Production City (IMPZ)
Lakeside","530,000
Vacant at time of sale",Apartment,1,677,-,23
"17 Apr
2025","Bali
Dubailand
DAMAC Islands","4,460,000",Villa,5,"3,476","2,502",-
"17 Apr
2025","Tierra Address Villas
The Oasis by Emaar","14,819,888",Villa,4,"7,301","10,563",-
"17 Apr
2025","One Beverly
Arjan","607,500",Apartment,Studio,390,-,5
"17 Apr
2025","Tierra Address Villas
The Oasis by Emaar","14,899,888",Villa,5,"8,048","8,365",-
"17 Apr
2025","Eden House The Park Building F
Al Wasl
Eden House The Park","12,127,913",Apartment,3,"2,393",-,7
"17 Apr
2025","Weybridge Gardens 3
Dubai Land Residence Complex","1,618,462",Apartment,3,"1,322",-,9
"17 Apr
2025","Alef Noon Residence
Jumeirah Village Circle (JVC)
JVC District 16","1,563,188",Apartment,1,"1,213",-,10
"17 Apr
2025","Bora Bora 2
Dubailand
DAMAC Islands","3,449,000",Villa,5,"3,164","2,485",-
"17 Apr
2025","Celine by Vision
Liwan","1,449,690",Apartment,2,"1,288",-,6
"17 Apr
2025","The Edge Tower B
Business Bay
The Edge","1,750,000",Apartment,1,625,-,15
"17 Apr
2025","Skyvue Solair
Bukadra
Sobha Hartland 2","2,571,577",Apartment,2,"1,035",-,54
"17 Apr
2025","Tierra Address Villas
The Oasis by Emaar","13,954,888",Villa,4,"7,297","8,267",-
"17 Apr
2025","One Sky Park by IMAN
Jumeirah Village Circle (JVC)
JVC District 15","1,409,201",Apartment,1,914,-,3
"17 Apr
2025","Al Rabia Tower
Majan","1,771,342
Rented at time of sale",Apartment,3,"1,648",-,15
"17 Apr
2025","Ocean Pearl 2
Dubai Islands","2,149,000",Apartment,1,873,-,5
"17 Apr
2025","Binghatti Nova
Jumeirah Village Circle (JVC)
JVC District 12","860,000
Vacant at time of sale",Apartment,1,721,-,10
"17 Apr
2025","Hyde Residences
Dubai Hills Estate
Park Heights","2,360,000",Apartment,1,903,-,7
"17 Apr
2025","City Walk Crestlane 2 Building A
Al Wasl
City Walk
City Walk Crestlane 2","3,622,000",Apartment,2,"1,190",-,9
"17 Apr
2025","SOL Bay
Business Bay","2,012,000
Vacant at time of sale",Apartment,1,"1,355",-,3
"17 Apr
2025","The Address Fountain Views 2
Downtown Dubai
Address Dubai Mall","5,000,000
Vacant at time of sale",Hotel Apartment,2,"1,452",-,9
"17 Apr
2025","The Vyne Residences
Jumeirah Village Triangle (JVT)
JVT District 5","1,074,222",Apartment,1,744,-,4
"17 Apr
2025","Orise by Beyond Tower 1
Dubai Maritime City
Orise by Beyond","2,102,000",Apartment,1,766,-,26
"17 Apr
2025","Nobles Tower
Business Bay","3,582,088
Vacant at time of sale",Apartment,2,"1,319",-,34
"17 Apr
2025","Violet 3
DAMAC Hills 2 (Akoya by DAMAC)","1,916,880",Villa,4,"2,345","1,208",-
"17 Apr
2025","The Vyne Residences
Jumeirah Village Triangle (JVT)
JVT District 5","1,044,222",Apartment,1,705,-,6
"17 Apr
2025","Evora Residence
Al Furjan","1,589,777",Apartment,2,"1,245",-,7
"17 Apr
2025","Fiji 2
Dubailand
DAMAC Islands","2,489,000",Villa,4,"2,194","1,550",-
"17 Apr
2025","Waves Grande
Sobha Hartland","2,000,000
Vacant at time of sale",Apartment,1,911,-,25
"17 Apr
2025","Guzel Towers Block B
Jumeirah Village Triangle (JVT)
JVT District 1
Guzel Towers","722,733",Apartment,1,678,-,6
"17 Apr
2025","The Springs 6
The Springs","3,300,000
Rented at time of sale",Villa,2,"1,776","4,780",-
"17 Apr
2025","Venice
DAMAC Lagoons","5,850,000",Villa,6,"4,572","4,856",-
"17 Apr
2025","Nara
The Valley by Emaar","2,750,000
Vacant at time of sale",Villa,3,"2,037","1,873",-
"17 Apr
2025","City Walk Crestlane 3 Building A
Al Wasl
City Walk
City Walk Crestlane 3","4,540,000",Apartment,2,"1,489",-,2
"17 Apr
2025","Vivid Tower
Jumeirah Village Triangle (JVT)
JVT District 1","1,245,154",Apartment,1,909,-,6
"17 Apr
2025","Samana Resorts
Dubai Production City (IMPZ)","1,179,000",Apartment,1,883,-,13
"17 Apr
2025","Frond M
Palm Jebel Ali","20,778,800",Villa,5,"8,166","7,600",-
"17 Apr
2025","The Address The Blvd
Downtown Dubai","3,000,000
Vacant at time of sale",Hotel Apartment,1,905,-,44
"17 Apr
2025","Altai Tower
Jumeirah Village Triangle (JVT)
JVT District 1","789,694",Apartment,1,589,-,5
"17 Apr
2025","Viridian at the Fields
Mohammed Bin Rashid City
District 11
The Fields","3,400,000
Vacant at time of sale",Villa,4,"2,705","2,012",-
"17 Apr
2025","Verano by Prescott
Dubai Studio City","1,750,000",Apartment,2,"1,256",-,7
"17 Apr
2025","Skyvue Solair
Bukadra
Sobha Hartland 2","2,395,208",Apartment,2,970,-,40
"17 Apr
2025","Red Residence
Dubai Sports City","900,000
Vacant at time of sale",Apartment,2,"1,117",-,21
"17 Apr
2025","The Diplomat Residences
Town Square","2,000,000
Vacant at time of sale",Apartment,3,"1,464",-,2
"17 Apr
2025","Weybridge Gardens 3
Dubai Land Residence Complex","1,052,359",Apartment,1,947,-,8
"17 Apr
2025","Frond B
Palm Jebel Ali","21,745,000",Villa,6,"8,293","7,373",-
"17 Apr
2025","Floarea Grande
Arjan","697,950",Apartment,Studio,422,-,5
"17 Apr
2025","Bali
Dubailand
DAMAC Islands","2,377,000",Villa,4,"2,194","1,550",-
